timestamp,latitude,longitude,speed_kmh
1733183957,36.9775999,-1.4367066,143.0
1733183987,36.9775999,-1.4367066,143.0
1733184017,36.9775999,-1.4367066,143.0
1733184047,36.9775999,-1.4367066,143.0
1733184077,36.9775999,-1.4367066,143.0
1733184107,36.9775999,-1.4367066,143.0
1733184137,36.9775999,-1.4367066,143.0
1733184167,36.9775999,-1.4367066,143.0
1733184197,36.9775999,-1.4367066,143.0
1733184227,36.9775999,-1.4367066,143.0
1733184257,36.9775999,-1.4367066,143.0
1733184287,36.9775999,-1.4367066,143.0
1733184317,36.9775999,-1.4367066,143.0
1733184347,36.9775999,-1.4367066,143.0
1733184377,36.9775999,-1.4367066,143.0
1733184407,36.9775999,-1.4367066,143.0
1733184437,36.9775999,-1.4367066,143.0
1733184467,36.9775999,-1.4367066,143.0
1733184497,36.9775999,-1.4367066,143.0
1733184527,36.9775999,-1.4367066,143.0
1733184557,36.9775999,-1.4367066,143.0
1733184587,36.9775999,-1.4367066,143.0
1733184617,36.9775999,-1.4367066,143.0
1733184647,36.9775999,-1.4367066,143.0
1733184677,36.9775999,-1.4367066,143.0
1733184707,36.9775999,-1.4367066,143.0
1733184737,36.9775999,-1.4367066,143.0
1733184767,36.9775999,-1.4367066,143.0
1733184797,36.9775999,-1.4367066,143.0
1733184827,36.9775999,-1.4367066,143.0
1733184857,36.9775999,-1.4367066,143.0
1733184887,36.9775999,-1.4367066,143.0
1733184917,36.9775999,-1.4367066,143.0
1733184947,36.9775999,-1.4367066,143.0
1733184977,36.9775999,-1.4367066,143.0
1733185007,36.9775999,-1.4367066,143.0
1733185037,36.9775999,-1.4367066,143.0
1733185067,36.9775999,-1.4367066,143.0
1733185097,36.9775999,-1.4367066,143.0
1733185127,36.9775999,-1.4367066,143.0
1733185157,36.9775999,-1.4367066,143.0
1733185187,36.9775999,-1.4367066,143.0
1733185217,36.9775999,-1.4367066,143.0
1733185247,36.9775999,-1.4367066,143.0
1733185277,36.9775999,-1.4367066,143.0
1733185307,36.9775999,-1.4367066,143.0
1733185337,36.9775999,-1.4367066,143.0
1733185367,36.9775999,-1.4367066,143.0
1733185397,36.9775999,-1.4367066,143.0
1733185427,36.9775999,-1.4367066,143.0
1733185457,36.9775999,-1.4367066,143.0
1733185487,36.9775999,-1.4367066,143.0
1733185517,36.9775999,-1.4367066,143.0
1733185547,36.9775999,-1.4367066,143.0
1733185577,36.9775999,-1.4367066,143.0
1733185607,36.9775999,-1.4367066,143.0
1733185637,36.9775999,-1.4367066,143.0
1733185667,36.9775999,-1.4367066,143.0
1733185697,36.9775999,-1.4367066,143.0
1733185727,36.9775999,-1.4367066,143.0
1733185757,36.9775999,-1.4367066,143.0
1733185787,36.9775999,-1.4367066,143.0
1733185817,36.9775999,-1.4367066,143.0
1733185847,36.9775999,-1.4367066,143.0
1733185877,36.9775999,-1.4367066,143.0
1733185907,36.9775999,-1.4367066,143.0
1733185937,36.9775999,-1.4367066,143.0
1733185967,36.9775999,-1.4367066,143.0
1733185997,36.9775999,-1.4367066,143.0
1733186027,36.9775999,-1.4367066,143.0
1733186057,36.9775999,-1.4367066,143.0
1733186087,36.9775999,-1.4367066,143.0
1733186117,36.9775999,-1.4367066,143.0
1733186147,36.9775999,-1.4367066,143.0
1733186177,36.9775999,-1.4367066,143.0
1733186207,36.9775999,-1.4367066,143.0
1733186237,36.9775999,-1.4367066,143.0
1733186267,36.9775999,-1.4367066,143.0
1733186297,36.9775999,-1.4367066,143.0
1733186327,36.9775999,-1.4367066,143.0
1733186357,36.9775999,-1.4367066,143.0
1733186387,36.9775999,-1.4367066,143.0
1733186417,36.9775999,-1.4367066,143.0
1733186447,36.9775999,-1.4367066,143.0
1733186477,36.9775999,-1.4367066,143.0
1733186507,36.9775999,-1.4367066,143.0
1733186537,36.9775999,-1.4367066,143.0
1733186567,36.9775999,-1.4367066,143.0
1733186597,36.9775999,-1.4367066,143.0
1733186627,36.9775999,-1.4367066,143.0
1733186657,36.9775999,-1.4367066,143.0
1733186687,36.9775999,-1.4367066,143.0
1733186717,36.9775999,-1.4367066,143.0
1733186747,36.9775999,-1.4367066,143.0
1733186777,36.9775999,-1.4367066,143.0
1733186807,36.9775999,-1.4367066,143.0
1733186837,36.9775999,-1.4367066,143.0
1733186867,36.9775999,-1.4367066,143.0
1733186897,36.9775999,-1.4367066,143.0
1733186927,36.9775999,-1.4367066,143.0
1733186957,36.9775999,-1.4367066,143.0
1733186987,36.9775999,-1.4367066,143.0
1733187017,36.9775999,-1.4367066,143.0
1733187047,36.9775999,-1.4367066,143.0
1733187077,36.9775999,-1.4367066,143.0
1733187107,36.9775999,-1.4367066,143.0
1733187137,36.9775999,-1.4367066,143.0
1733187167,36.9775999,-1.4367066,143.0
1733187197,36.9775999,-1.4367066,143.0
1733187227,36.9775999,-1.4367066,143.0
1733187257,36.9775999,-1.4367066,143.0
1733187287,36.9775999,-1.4367066,143.0
1733187317,36.9775999,-1.4367066,143.0
1733187347,36.9775999,-1.4367066,143.0
1733187377,36.9775999,-1.4367066,143.0
1733187407,36.9775999,-1.4367066,143.0
1733187437,36.9775999,-1.4367066,143.0
1733187467,36.9775999,-1.4367066,143.0
1733187497,36.9775999,-1.4367066,143.0
1733187527,36.9775999,-1.4367066,143.0
1733187557,36.9775999,-1.4367066,143.0
1733187587,36.9775999,-1.4367066,143.0
1733187617,36.9775999,-1.4367066,143.0
1733187647,36.9775999,-1.4367066,143.0
1733187677,36.9775999,-1.4367066,143.0
1733187707,36.9775999,-1.4367066,143.0
1733187737,36.9775999,-1.4367066,143.0
1733187767,36.9775999,-1.4367066,143.0
1733187797,36.9775999,-1.4367066,143.0
1733187827,36.9775999,-1.4367066,143.0
1733187857,36.9775999,-1.4367066,143.0
1733187887,36.9775999,-1.4367066,143.0
1733187917,36.9775999,-1.4367066,143.0
1733187947,36.9775999,-1.4367066,143.0
1733187977,36.9775999,-1.4367066,143.0
1733188007,36.9775999,-1.4367066,143.0
1733188037,36.9775999,-1.4367066,143.0
1733188067,36.9775999,-1.4367066,143.0
1733188097,36.9775999,-1.4367066,143.0
1733188127,36.9775999,-1.4367066,143.0
1733188157,36.9775999,-1.4367066,143.0
1733188187,36.9775999,-1.4367066,143.0
1733188217,36.9775999,-1.4367066,143.0
1733188247,36.9775999,-1.4367066,143.0
1733188277,36.9775999,-1.4367066,143.0
1733188307,36.9775999,-1.4367066,143.0
1733188337,36.9775999,-1.4367066,143.0
1733188367,36.9775999,-1.4367066,143.0
1733188397,36.9775999,-1.4367066,143.0
1733188427,36.9775999,-1.4367066,143.0
1733188457,36.9775999,-1.4367066,143.0
1733188487,36.9775999,-1.4367066,143.0
1733188517,36.9775999,-1.4367066,143.0
1733188547,36.9775999,-1.4367066,143.0
1733188577,36.9775999,-1.4367066,143.0
1733188607,36.9775999,-1.4367066,143.0
1733188637,36.9775999,-1.4367066,143.0
1733188667,36.9775999,-1.4367066,143.0
1733188697,36.9775999,-1.4367066,143.0
1733188727,36.9775999,-1.4367066,143.0
1733188757,36.9775999,-1.4367066,143.0
1733188787,36.9775999,-1.4367066,143.0
1733188817,36.9775999,-1.4367066,143.0
1733188847,36.9775999,-1.4367066,143.0
1733188877,36.9775999,-1.4367066,143.0
1733188907,36.9775999,-1.4367066,143.0
1733188937,36.9775999,-1.4367066,143.0
1733188967,36.9775999,-1.4367066,143.0
1733188997,36.9775999,-1.4367066,143.0
1733189027,36.9775999,-1.4367066,143.0
1733189057,36.9775999,-1.4367066,143.0
1733189087,36.9775999,-1.4367066,143.0
1733189117,36.9775999,-1.4367066,143.0
1733189147,36.9775999,-1.4367066,143.0
1733189177,36.9775999,-1.4367066,143.0
1733189207,36.9775999,-1.4367066,143.0
1733189237,36.9775999,-1.4367066,143.0
1733189267,36.9775999,-1.4367066,143.0
1733189297,36.9775999,-1.4367066,143.0
1733189327,36.9775999,-1.4367066,143.0
1733189357,36.9775999,-1.4367066,143.0
1733189387,36.9775999,-1.4367066,143.0
1733189417,36.9775999,-1.4367066,143.0
1733189447,36.9775999,-1.4367066,143.0
1733189477,36.9775999,-1.4367066,143.0
1733189507,36.9775999,-1.4367066,143.0
1733189537,36.9775999,-1.4367066,143.0
1733189567,36.9775999,-1.4367066,143.0
1733189597,36.9775999,-1.4367066,143.0
1733189627,36.9775999,-1.4367066,143.0
1733189657,36.9775999,-1.4367066,143.0
1733189687,36.9775999,-1.4367066,143.0
1733189717,36.9775999,-1.4367066,143.0
1733189747,36.9775999,-1.4367066,143.0
1733189777,36.9775999,-1.4367066,143.0
1733189807,36.9775999,-1.4367066,143.0
1733189837,36.9775999,-1.4367066,143.0
1733189867,36.9775999,-1.4367066,143.0
1733189897,36.9775999,-1.4367066,143.0
1733189927,36.9775999,-1.4367066,143.0
1733189957,36.9775999,-1.4367066,143.0
1733189987,36.9775999,-1.4367066,143.0
1733190017,36.9775999,-1.4367066,143.0
1733190047,36.9775999,-1.4367066,143.0
1733190077,36.9775999,-1.4367066,143.0
1733190107,36.9775999,-1.4367066,143.0
1733190137,36.9775999,-1.4367066,143.0
1733190167,36.9775999,-1.4367066,143.0
1733190197,36.9775999,-1.4367066,143.0
1733190227,36.9775999,-1.4367066,143.0
1733190257,36.9775999,-1.4367066,143.0
1733190287,36.9775999,-1.4367066,143.0
1733190317,36.9775999,-1.4367066,143.0
1733190347,36.9775999,-1.4367066,143.0
1733190377,36.9775999,-1.4367066,143.0
1733190407,36.9775999,-1.4367066,143.0
1733190437,36.9775999,-1.4367066,143.0
1733190467,36.9775999,-1.4367066,143.0
1733190497,36.9775999,-1.4367066,143.0
1733190527,36.9775999,-1.4367066,143.0
1733190557,36.9775999,-1.4367066,143.0
1733190587,36.9775999,-1.4367066,143.0
1733190617,36.9775999,-1.4367066,143.0
1733190647,36.9775999,-1.4367066,143.0
1733190677,36.9775999,-1.4367066,143.0
1733190707,36.9775999,-1.4367066,143.0
1733190737,36.9775999,-1.4367066,143.0
1733190767,36.9775999,-1.4367066,143.0
1733190797,36.9775999,-1.4367066,143.0
1733190827,36.9775999,-1.4367066,143.0
1733190857,36.9775999,-1.4367066,143.0
1733190887,36.9775999,-1.4367066,143.0
1733190917,36.9775999,-1.4367066,143.0
1733190947,36.9775999,-1.4367066,143.0
1733190977,36.9775999,-1.4367066,143.0
1733191007,36.9775999,-1.4367066,143.0
1733191037,36.9775999,-1.4367066,143.0
1733191067,36.9775999,-1.4367066,143.0
1733191097,36.9775999,-1.4367066,143.0
1733191127,36.9775999,-1.4367066,143.0
1733191157,36.9775999,-1.4367066,143.0
1733191187,36.9775999,-1.4367066,143.0
1733191217,36.9775999,-1.4367066,143.0
1733191247,36.9775999,-1.4367066,143.0
1733191277,36.9775999,-1.4367066,143.0
1733191307,36.9775999,-1.4367066,143.0
1733191337,36.9775999,-1.4367066,143.0
1733191367,36.9775999,-1.4367066,143.0
1733191397,36.9775999,-1.4367066,143.0
1733191427,36.9775999,-1.4367066,143.0
1733191457,36.9775999,-1.4367066,143.0
1733191487,36.9775999,-1.4367066,143.0
1733191517,36.9775999,-1.4367066,143.0
1733191547,36.9775999,-1.4367066,143.0
1733191577,36.9775999,-1.4367066,143.0
1733191607,36.9775999,-1.4367066,143.0
1733191637,36.9775999,-1.4367066,143.0
1733191667,36.9775999,-1.4367066,143.0
1733191697,36.9775999,-1.4367066,143.0
1733191727,36.9775999,-1.4367066,143.0
1733191757,36.9775999,-1.4367066,143.0
1733191787,36.9775999,-1.4367066,143.0
1733191817,36.9775999,-1.4367066,143.0
1733191847,36.9775999,-1.4367066,143.0
1733191877,36.9775999,-1.4367066,143.0
1733191907,36.9775999,-1.4367066,143.0
1733191937,36.9775999,-1.4367066,143.0
1733191967,36.9775999,-1.4367066,143.0
1733191997,36.9775999,-1.4367066,143.0
1733192027,36.9775999,-1.4367066,143.0
1733192057,36.9775999,-1.4367066,143.0
1733192087,36.9775999,-1.4367066,143.0
1733192117,36.9775999,-1.4367066,143.0
1733192147,36.9775999,-1.4367066,143.0
1733192177,36.9775999,-1.4367066,143.0
1733192207,36.9775999,-1.4367066,143.0
1733192237,36.9775999,-1.4367066,143.0
1733192267,36.9775999,-1.4367066,143.0
1733192297,36.9775999,-1.4367066,143.0
1733192327,36.9775999,-1.4367066,143.0
1733192357,36.9775999,-1.4367066,143.0
1733192387,36.9775999,-1.4367066,143.0
1733192417,36.9775999,-1.4367066,143.0
1733192447,36.9775999,-1.4367066,143.0
1733192477,36.9775999,-1.4367066,143.0
1733192507,36.9775999,-1.4367066,143.0
1733192537,36.9775999,-1.4367066,143.0
1733192567,36.9775999,-1.4367066,143.0
1733192597,36.9775999,-1.4367066,143.0
1733192627,36.9775999,-1.4367066,143.0
1733192657,36.9775999,-1.4367066,143.0
1733192687,36.9775999,-1.4367066,143.0
1733192717,36.9775999,-1.4367066,143.0
1733192747,36.9775999,-1.4367066,143.0
1733192777,36.9775999,-1.4367066,143.0
1733192807,36.9775999,-1.4367066,143.0
1733192837,36.9775999,-1.4367066,143.0
1733192867,36.9775999,-1.4367066,143.0
1733192897,36.9775999,-1.4367066,143.0
1733192927,36.9775999,-1.4367066,143.0
1733192957,36.9775999,-1.4367066,143.0
1733192987,36.9775999,-1.4367066,143.0
1733193017,36.9775999,-1.4367066,143.0
1733193047,36.9775999,-1.4367066,143.0
1733193077,36.9775999,-1.4367066,143.0
1733193107,36.9775999,-1.4367066,143.0
1733193137,36.9775999,-1.4367066,143.0
1733193167,36.9775999,-1.4367066,143.0
1733193197,36.9775999,-1.4367066,143.0
1733193227,36.9775999,-1.4367066,143.0
1733193257,36.9775999,-1.4367066,143.0
1733193287,36.9775999,-1.4367066,143.0
1733193317,36.9775999,-1.4367066,143.0
1733193347,36.9775999,-1.4367066,143.0
1733193377,36.9775999,-1.4367066,143.0
1733193407,36.9775999,-1.4367066,143.0
1733193437,36.9775999,-1.4367066,143.0
1733193467,36.9775999,-1.4367066,143.0
1733193497,36.9775999,-1.4367066,143.0
1733193527,36.9775999,-1.4367066,143.0
1733193557,36.9775999,-1.4367066,143.0
1733193587,36.9775999,-1.4367066,143.0
1733193617,36.9775999,-1.4367066,143.0
1733193647,36.9775999,-1.4367066,143.0
1733193677,36.9775999,-1.4367066,143.0
1733193707,36.9775999,-1.4367066,143.0
1733193737,36.9775999,-1.4367066,143.0
1733193767,36.9775999,-1.4367066,143.0
1733193797,36.9775999,-1.4367066,143.0
1733193827,36.9775999,-1.4367066,143.0
1733193857,36.9775999,-1.4367066,143.0
1733193887,36.9775999,-1.4367066,143.0
1733193917,36.9775999,-1.4367066,143.0
1733193947,36.9775999,-1.4367066,143.0
1733193977,36.9775999,-1.4367066,143.0
1733194007,36.9775999,-1.4367066,143.0
1733194037,36.9775999,-1.4367066,143.0
1733194067,36.9775999,-1.4367066,143.0
1733194097,36.9775999,-1.4367066,143.0
1733194127,36.9775999,-1.4367066,143.0
1733194157,36.9775999,-1.4367066,143.0
1733194187,36.9775999,-1.4367066,143.0
1733194217,36.9775999,-1.4367066,143.0
1733194247,36.9775999,-1.4367066,143.0
1733194277,36.9775999,-1.4367066,143.0
1733194307,36.9775999,-1.4367066,143.0
1733194337,36.9775999,-1.4367066,143.0
1733194367,36.9775999,-1.4367066,143.0
1733194397,36.9775999,-1.4367066,143.0
1733194427,36.9775999,-1.4367066,143.0
1733194457,36.9775999,-1.4367066,143.0
1733194487,36.9775999,-1.4367066,143.0
1733194517,36.9775999,-1.4367066,143.0
1733194547,36.9775999,-1.4367066,143.0
1733194577,36.9775999,-1.4367066,143.0
1733194607,36.9775999,-1.4367066,143.0
1733194637,36.9775999,-1.4367066,143.0
1733194667,36.9775999,-1.4367066,143.0
1733194697,36.9775999,-1.4367066,143.0
1733194727,36.9775999,-1.4367066,143.0
1733194757,36.9775999,-1.4367066,143.0
1733194787,36.9775999,-1.4367066,143.0
1733194817,36.9775999,-1.4367066,143.0
1733194847,36.9775999,-1.4367066,143.0
1733194877,36.9775999,-1.4367066,143.0
1733194907,36.9775999,-1.4367066,143.0
1733194937,36.9775999,-1.4367066,143.0
1733194967,36.9775999,-1.4367066,143.0
1733194997,36.9775999,-1.4367066,143.0
1733195027,36.9775999,-1.4367066,143.0
1733195057,36.9775999,-1.4367066,143.0
1733195087,36.9775999,-1.4367066,143.0
1733195117,36.9775999,-1.4367066,143.0
1733195147,36.9775999,-1.4367066,143.0
1733195177,36.9775999,-1.4367066,143.0
1733195207,36.9775999,-1.4367066,143.0
1733195237,36.9775999,-1.4367066,143.0
1733195267,36.9775999,-1.4367066,143.0
1733195297,36.9775999,-1.4367066,143.0
1733195327,36.9775999,-1.4367066,143.0
1733195357,36.9775999,-1.4367066,143.0
1733195387,36.9775999,-1.4367066,143.0
1733195417,36.9775999,-1.4367066,143.0
1733195447,36.9775999,-1.4367066,143.0
1733195477,36.9775999,-1.4367066,143.0
1733195507,36.9775999,-1.4367066,143.0
1733195537,36.9775999,-1.4367066,143.0
1733195567,36.9775999,-1.4367066,143.0
1733195597,36.9775999,-1.4367066,143.0
1733195627,36.9775999,-1.4367066,143.0
1733195657,36.9775999,-1.4367066,143.0
1733195687,36.9775999,-1.4367066,143.0
1733195717,36.9775999,-1.4367066,143.0
1733195747,36.9775999,-1.4367066,143.0
1733195777,36.9775999,-1.4367066,143.0
1733195807,36.9775999,-1.4367066,143.0
1733195837,36.9775999,-1.4367066,143.0
1733195867,36.9775999,-1.4367066,143.0
1733195897,36.9775999,-1.4367066,143.0
1733195927,36.9775999,-1.4367066,143.0
1733195957,36.9775999,-1.4367066,143.0
1733195987,36.9775999,-1.4367066,143.0
1733196017,36.9775999,-1.4367066,143.0
1733196047,36.9775999,-1.4367066,143.0
1733196077,36.9775999,-1.4367066,143.0
1733196107,36.9775999,-1.4367066,143.0
1733196137,36.9775999,-1.4367066,143.0
1733196167,36.9775999,-1.4367066,143.0
1733196197,36.9775999,-1.4367066,143.0
1733196227,36.9775999,-1.4367066,143.0
1733196257,36.9775999,-1.4367066,143.0
1733196287,36.9775999,-1.4367066,143.0
1733196317,36.9775999,-1.4367066,143.0
1733196347,36.9775999,-1.4367066,143.0
1733196377,36.9775999,-1.4367066,143.0
1733196407,36.9775999,-1.4367066,143.0
1733196437,36.9775999,-1.4367066,143.0
1733196467,36.9775999,-1.4367066,143.0
1733196497,36.9775999,-1.4367066,143.0
1733196527,36.9775999,-1.4367066,143.0
1733196557,36.9775999,-1.4367066,143.0
1733196587,36.9775999,-1.4367066,143.0
1733196617,36.9775999,-1.4367066,143.0
1733196647,36.9775999,-1.4367066,143.0
1733196677,36.9775999,-1.4367066,143.0
1733196707,36.9775999,-1.4367066,143.0
1733196737,36.9775999,-1.4367066,143.0
1733196767,36.9775999,-1.4367066,143.0
1733196797,36.9775999,-1.4367066,143.0
1733196827,36.9775999,-1.4367066,143.0
1733196857,36.9775999,-1.4367066,143.0
1733196887,36.9775999,-1.4367066,143.0
1733196917,36.9775999,-1.4367066,143.0
1733196947,36.9775999,-1.4367066,143.0
1733196977,36.9775999,-1.4367066,143.0
1733197007,36.9775999,-1.4367066,143.0
1733197037,36.9775999,-1.4367066,143.0
1733197067,36.9775999,-1.4367066,143.0
1733197097,36.9775999,-1.4367066,143.0
1733197127,36.9775999,-1.4367066,143.0
1733197157,36.9775999,-1.4367066,143.0
1733197187,36.9775999,-1.4367066,143.0
1733197217,36.9775999,-1.4367066,143.0
1733197247,36.9775999,-1.4367066,143.0
1733197277,36.9775999,-1.4367066,143.0
1733197307,36.9775999,-1.4367066,143.0
1733197337,36.9775999,-1.4367066,143.0
1733197367,36.9775999,-1.4367066,143.0
1733197397,36.9775999,-1.4367066,143.0
1733197427,36.9775999,-1.4367066,143.0
1733197457,36.9775999,-1.4367066,143.0
1733197487,36.9775999,-1.4367066,143.0
1733197517,36.9775999,-1.4367066,143.0
1733197547,36.9775999,-1.4367066,143.0
1733197577,36.9775999,-1.4367066,143.0
1733197607,36.9775999,-1.4367066,143.0
1733197637,36.9775999,-1.4367066,143.0
1733197667,36.9775999,-1.4367066,143.0
1733197697,36.9775999,-1.4367066,143.0
1733197727,36.9775999,-1.4367066,143.0
1733197757,36.9775999,-1.4367066,143.0
1733197787,36.9775999,-1.4367066,143.0
1733197817,36.9775999,-1.4367066,143.0
1733197847,36.9775999,-1.4367066,143.0
1733197877,36.9775999,-1.4367066,143.0
1733197907,36.9775999,-1.4367066,143.0
1733197937,36.9775999,-1.4367066,143.0
1733197967,36.9775999,-1.4367066,143.0
1733197997,36.9775999,-1.4367066,143.0
1733198027,36.9775999,-1.4367066,143.0
1733198057,36.9775999,-1.4367066,143.0
1733198087,36.9775999,-1.4367066,143.0
1733198117,36.9775999,-1.4367066,143.0
1733198147,36.9775999,-1.4367066,143.0
1733198177,36.9775999,-1.4367066,143.0
1733198207,36.9775999,-1.4367066,143.0
1733198237,36.9775999,-1.4367066,143.0
1733198267,36.9775999,-1.4367066,143.0
1733198297,36.9775999,-1.4367066,143.0
1733198327,36.9775999,-1.4367066,143.0
1733198357,36.9775999,-1.4367066,143.0
1733198387,36.9775999,-1.4367066,143.0
1733198417,36.9775999,-1.4367066,143.0
1733198447,36.9775999,-1.4367066,143.0
1733198477,36.9775999,-1.4367066,143.0
1733198507,36.9775999,-1.4367066,143.0
1733198537,36.9775999,-1.4367066,143.0
1733198567,36.9775999,-1.4367066,143.0
1733198597,36.9775999,-1.4367066,143.0
1733198627,36.9775999,-1.4367066,143.0
1733198657,36.9775999,-1.4367066,143.0
1733198687,36.9775999,-1.4367066,143.0
1733198717,36.9775999,-1.4367066,143.0
1733198747,36.9775999,-1.4367066,143.0
1733198777,36.9775999,-1.4367066,143.0
1733198807,36.9775999,-1.4367066,143.0
1733198837,36.9775999,-1.4367066,143.0
1733198867,36.9775999,-1.4367066,143.0
1733198897,36.9775999,-1.4367066,143.0
1733198927,36.9775999,-1.4367066,143.0
1733198957,36.9775999,-1.4367066,143.0
1733198987,36.9775999,-1.4367066,143.0
1733199017,36.9775999,-1.4367066,143.0
1733199047,36.9775999,-1.4367066,143.0
1733199077,36.9775999,-1.4367066,143.0
1733199107,36.9775999,-1.4367066,143.0
1733199136,36.9775999,-1.4367066,143.0
1733199175,36.9774766,-1.436595,302.0
1733199180,36.97731,-1.4364849,290.0
1733199185,36.9772016,-1.436555,206.0
1733199190,36.9770816,-1.4368166,203.0
1733199195,36.9769866,-1.4370066,210.0
1733199200,36.9769716,-1.437035,210.0
1733199205,36.9769716,-1.437035,210.0
1733199208,36.9769716,-1.437035,210.0
1733199227,36.9769716,-1.437035,210.0
1733199232,36.9768833,-1.4371049,209.0
1733199237,36.9767733,-1.43736,203.0
1733199242,36.9767366,-1.437445,208.0
1733199247,36.9766883,-1.43757,208.0
1733199252,36.9766283,-1.4376866,190.0
1733199257,36.9767666,-1.4378199,119.0
1733199262,36.9772266,-1.438065,115.0
1733199267,36.977855,-1.43838,116.0
1733199272,36.9784866,-1.43868,112.0
1733199277,36.9789833,-1.4388883,115.0
1733199282,36.979285,-1.4390316,115.0
1733199287,36.9794633,-1.43908,90.0
1733199292,36.9796533,-1.4390733,108.0
1733199297,36.979875,-1.439195,118.0
1733199302,36.9800366,-1.4392966,124.0
1733199357,36.980605,-1.4381283,350.0
1733199362,36.9805083,-1.4380133,303.0
1733199367,36.9803183,-1.4379183,298.0
1733199372,36.98012,-1.4378283,291.0
1733199377,36.9799499,-1.4377666,289.0
1733199382,36.97982,-1.4377166,290.0
1733199387,36.9798166,-1.4377166,290.0
1733199391,36.9798166,-1.4377166,290.0
1733199394,36.9798166,-1.4377166,290.0
1733199399,36.979735,-1.4376716,311.0
1733214528,36.9797833,-1.4371366,194.0
1733214533,36.979755,-1.4372166,190.0
1733214538,36.9796883,-1.43737,202.0
1733214543,36.979625,-1.4375333,186.0
1733214548,36.9796366,-1.4376233,144.0
1733214553,36.9796366,-1.4376283,144.0
1733214558,36.9796366,-1.4376283,144.0
1733214559,36.9796366,-1.4376283,144.0
1733214570,36.9796366,-1.4376283,144.0
1733214575,36.9796366,-1.4376283,144.0
1733214580,36.9798566,-1.4377466,108.0
1733214585,36.9801166,-1.4378566,114.0
1733214590,36.9803633,-1.43796,108.0
1733214595,36.9805383,-1.4380616,132.0
1733214600,36.980595,-1.4381983,191.0
1733214605,36.9805099,-1.4383716,200.0
1733214610,36.9804716,-1.4385283,193.0
1733214615,36.9804366,-1.43864,213.0
1733214620,36.9803833,-1.4387666,202.0
1733214625,36.9803016,-1.4389166,209.0
1733214630,36.9802233,-1.4390766,204.0
1733214635,36.9801899,-1.43914,199.0
1733214640,36.9801766,-1.4392116,199.0
1733214645,36.9801666,-1.43923,199.0
1733214650,36.9801116,-1.4393233,254.0
1733214655,36.9799966,-1.43928,300.0
1733214660,36.9798016,-1.4391716,299.0
1733214665,36.9795833,-1.4390683,292.0
1733214670,36.9794516,-1.4390166,288.0
1733214675,36.9793366,-1.4389583,293.0
1733214680,36.9791766,-1.4388833,294.0
1733214685,36.9790016,-1.4387966,297.0
1733214690,36.9788383,-1.4386883,307.0
1733214695,36.9786749,-1.4386316,287.0
1733214700,36.97841,-1.4385233,293.0
1733214705,36.9781033,-1.4383766,297.0
1733214710,36.9777916,-1.4382249,295.0
1733214715,36.9774566,-1.438065,295.0
1733214720,36.9771016,-1.43789,296.0
1733214725,36.9768316,-1.4377383,299.0
1733214730,36.9766283,-1.4376566,289.0
1733214735,36.9765133,-1.4375916,309.0
1733214740,36.9763399,-1.4374933,294.0
1733214745,36.9759616,-1.4372933,296.0
1733214750,36.9754133,-1.43703,296.0
1733214755,36.9748416,-1.4367483,298.0
1733214760,36.9743633,-1.4365,294.0
1733214765,36.9738033,-1.43621,297.0
1733214770,36.973185,-1.4358933,297.0
1733214775,36.9727383,-1.4356483,296.0
1733214780,36.9725933,-1.43564,247.0
1733214785,36.972565,-1.4356733,247.0
1733214790,36.972565,-1.4356733,247.0
1733214795,36.97253,-1.4357,229.0
1733214800,36.9723266,-1.4357983,266.0
1733214805,36.9718866,-1.4356666,292.0
1733214810,36.9712283,-1.4354083,289.0
1733214815,36.9703666,-1.435095,290.0
1733214820,36.9694783,-1.4347249,293.0
1733214825,36.9688066,-1.4344283,293.0
1733214830,36.968305,-1.434235,279.0
1733214835,36.967815,-1.4343266,241.0
1733214840,36.9674516,-1.4345883,233.0
1733214845,36.9670999,-1.4347833,238.0
1733214850,36.9668066,-1.4350916,212.0
1733214855,36.9666416,-1.4356083,178.0
1733214860,36.9666883,-1.4362499,174.0
1733214865,36.9667616,-1.4369216,172.0
1733214870,36.9668566,-1.437385,167.0
1733214875,36.9669249,-1.4376916,166.0
1733214880,36.9669933,-1.4379533,163.0
1733214885,36.96707,-1.4381899,159.0
1733214890,36.96719,-1.4384733,154.0
1733214895,36.9673416,-1.4387816,150.0
1733214900,36.9675116,-1.43906,146.0
1733214905,36.96771,-1.43933,143.0
1733214910,36.967935,-1.4396366,144.0
1733214915,36.96812,-1.439905,145.0
1733214920,36.9682699,-1.4401316,148.0
1733214925,36.9683966,-1.44035,155.0
1733214930,36.9684966,-1.4405883,158.0
1733214935,36.9685716,-1.4408533,168.0
1733214940,36.9686233,-1.441195,173.0
1733214945,36.9686483,-1.4415849,181.0
1733214950,36.9686083,-1.4420116,187.0
1733214955,36.9685633,-1.4424383,186.0
1733214960,36.9685216,-1.4429,186.0
1733214965,36.9684816,-1.4433466,187.0
1733214970,36.96841,-1.4437899,186.0
1733214975,36.968365,-1.4442166,187.0
1733214980,36.9683116,-1.444625,186.0
1733214985,36.9682633,-1.4450566,185.0
1733214990,36.9682416,-1.4455399,179.0
1733214995,36.9682349,-1.4459516,177.0
1733215000,36.96825,-1.4463466,178.0
1733215005,36.9682766,-1.4467716,177.0
1733215010,36.9683016,-1.4472399,176.0
